INSTDATE,FIRSTROAD,SECONDROAD,QUADRANT,INT_TYPE,PEDBUTTONS,PED_TIMER,ACCESSIBLE PEDESTRIAN SIGNAL,latitude,longitude,Point,Count
1982/08/01,28 STREET,14 AVENUE,SE,Overhead Flasher,Yes,No,,51.04052259402948,-113.99306201241208,POINT (-113.993062012412 51.040522594029),1
2001/08/31,BANNISTER ROAD/SHAWNEE GATE,SHAWNEE DRIVE,SW,Traffic signal,Yes,No,,50.92656152451273,-114.07275815347084,POINT (-114.072758153471 50.926561524513),1
1989/07/24,86 AVENUE/HULL AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,No,,50.97591668784897,-114.07158217068407,POINT (-114.071582170684 50.975916687849),1
1996/10/30,DALHART ROAD,53 STREET,NW,Traffic signal,Yes,No,,51.11114830607572,-114.158776829187,POINT (-114.158776829187 51.111148306076),1
2014/09/21,210 AVENUE,MACLEOD TRAIL,SE,Traffic signal T intersection,No,No,,50.86593324193392,-114.03755737499162,POINT (-114.037557374992 50.865933241934),1
2017/07/04,MILLRISE SQUARE/SHANNON SQUARE,SHAWNESSY BOULEVARD,SW,Pedestrian RRFB,Yes,No,,50.91401904210129,-114.09686955573932,POINT (-114.096869555739 50.914019042101),1
1990/11/27,11 AVENUE,CENTRE STREET,S,Traffic signal,No,Yes,,51.0423920094874,-114.06322843647322,POINT (-114.063228436473 51.042392009487),1
2004/07/06,32 AVENUE,33 STREET,NW,Overhead Flasher,Yes,No,,51.081509247724554,-114.13418471659344,POINT (-114.134184716593 51.081509247725),1
2018/10/15,88 AVENUE,METIS TRAIL,NE,Traffic signal,Yes,Yes,,51.13258964097041,-113.97010614193873,POINT (-113.970106141939 51.13258964097),1
2000/11/15,CROWCHILD TRAIL,SHAGANAPPI TRAIL,NW,Traffic signal,Yes,No,,51.09724617468586,-114.14953830442221,POINT (-114.149538304422 51.097246174686),1
1984/01/01,16 AVENUE,36 STREET,NE,1/4 signal,No,No,,51.065663929211524,-113.98161461939664,POINT (-113.981614619397 51.065663929212),1
1964/01/01,7 AVENUE,7 STREET,SW,Traffic signal,No,Yes,,51.04695836597736,-114.0787366999191,POINT (-114.078736699919 51.046958365977),1
1957/01/01,9 AVENUE,2 STREET,SW,Traffic signal,No,Yes,,51.04475360955104,-114.06803748542731,POINT (-114.068037485427 51.044753609551),1
1987/07/31,RIVERFRONT AVENUE,4 AVENUE/RECONCILIATION BRIDGE,SE,Traffic signal,No,Yes,,51.04933630249107,-114.05285174126976,POINT (-114.05285174127 51.049336302491),1
1998/11/17,MacEWAN DRIVE,14 STREET,NW,Traffic signal T intersection,Yes,No,,51.134836982714404,-114.10721884644445,POINT (-114.107218846444 51.134836982714),1
2002/09/03,ELBOW DRIVE,MALIBOU ROAD,SW,Traffic signal,Yes,No,,50.99550683714146,-114.08316543563774,POINT (-114.083165435638 50.995506837141),1
2005/11/09,COUNTRY HILLS BOULEVARD,HAMPTONS BOULEVARD,NW,Traffic signal T intersection,Yes,No,,51.13876800916588,-114.14977454083787,POINT (-114.149774540838 51.138768009166),1
2010/03/01,ROCKY VALLEY DRIVE,TWELVE MILE COULEE ROAD,NW,Traffic signal T intersection,Yes,No,,51.148479289118455,-114.25732717207259,POINT (-114.257327172073 51.148479289118),1
1999/08/28,PEIGAN TRAIL,25 STREET/26 STREET,SE,Traffic signal,Yes,Yes,,51.01535343495157,-113.99914806843121,POINT (-113.999148068431 51.015353434952),1
2016/08/11,COVENTRY DRIVE,COVERDALE ROAD/COVINGTON CLOSE,NE,Pedestrian RRFB,Yes,No,,51.16167768737812,-114.04311052502982,POINT (-114.04311052503 51.161677687378),1
2020/04/29,AUBURN MEADOWS DRIVE/MAHOGANY ROAD,52 STREET,SE,Traffic signal,Yes,Yes,,50.893897849727104,-113.94265657374395,POINT (-113.942656573744 50.893897849727),1
1981/02/01,BOWNESS ROAD,33 AVENUE,NW,Overhead Flasher,Yes,No,,51.0823802025719,-114.1732904508572,POINT (-114.173290450857 51.082380202572),1
1996/07/02,17 AVENUE,CHRISTIE PARK GATE/SIMCOE BV,SW,Traffic signal,Yes,Yes,,51.03688124476304,-114.17858256289772,POINT (-114.178582562898 51.036881244763),1
1979/01/01,10 AVENUE,5 STREET,SW,Traffic signal,No,Yes,,51.04362626274853,-114.07401089541925,POINT (-114.074010895419 51.043626262749),1
1997/10/09,NOSE HILL DRIVE,87 STREET,NW,Traffic signal T intersection,Yes,No,,51.10477293066894,-114.21712581594407,POINT (-114.217125815944 51.104772930669),1
2007/04/22,7 AVENUE,CENTRE STREET,N,Overhead Flasher,Yes,No,,51.058793353917615,-114.06250470433422,POINT (-114.062504704334 51.058793353918),1
1962/01/01,HERITAGE DRIVE,ELBOW DRIVE,SW,Traffic signal,Yes,No,,50.97954088019845,-114.08320811425426,POINT (-114.083208114254 50.979540880198),1
2005/11/28,CROWCHILD TRAIL,SARCEE TRAIL,NW,Traffic signal T intersection,Yes,No,,51.10954737237461,-114.17913266367633,POINT (-114.179132663676 51.109547372375),1
2006/11/20,COUNTRY HILLS BOULEVARD,COUNTRY HILLS DR/PANORAMA HILLS WY,NW,Traffic signal,Yes,No,,51.151371630648185,-114.06902447336603,POINT (-114.069024473366 51.151371630648),1
2017/09/27,BOWNESS ROAD,62 STREET,NW,Overhead Flasher,Yes,No,,51.084877897303244,-114.17816212232313,POINT (-114.178162122323 51.084877897303),1
1968/01/01,40 AVENUE,4 STREET,NW,Traffic signal,Yes,No,,51.08737892279493,-114.07162188272721,POINT (-114.071621882727 51.087378922795),1
1993/10/28,COUNTRY HILLS BOULEVARD,14 STREET,NW,Traffic signal,Yes,Yes,,51.143369048328005,-114.10794464053632,POINT (-114.107944640536 51.143369048328),1
2020/06/02,SARCEE TRAIL,SYMONS VALLEY PARKWAY,NW,Traffic signal T intersection,Yes,Yes,,51.16747283086254,-114.1645445846775,POINT (-114.164544584677 51.167472830863),1
2017/06/14,MCKENZIE TOWNE BOULEVARD,TRAFFIC CIRCLE,SE,Pedestrian RRFB,Yes,No,,50.916497920054354,-113.96499705359838,POINT (-113.964997053598 50.916497920054),1
1954/01/01,6 AVENUE,9 STREET,SW,Traffic signal,No,Yes,,51.048037465296225,-114.08374846838457,POINT (-114.083748468385 51.048037465296),1
2017/12/19,COVENTRY HILLS WAY,COVETTE BAY,NE,Pedestrian RRFB,Yes,No,,51.165198905656766,-114.04453169455685,POINT (-114.044531694557 51.165198905657),1
1990/08/30,40 AVENUE,36 STREET,NW,Traffic signal T intersection,Yes,No,,51.08727515043456,-114.13886890337633,POINT (-114.138868903376 51.087275150435),1
1964/01/01,BOW TRAIL,37 STREET,SW,Traffic signal,Yes,Yes,,51.045116688312525,-114.14118604481743,POINT (-114.141186044817 51.045116688313),1
1986/01/01,BONAVENTURE DRIVE,SOUTH CENTRE S.C./FAMILY LEISURE,SE,Traffic signal,Yes,Yes,,50.952248301351574,-114.06025193054761,POINT (-114.060251930548 50.952248301352),1
2001/01/09,39 AVENUE,BARLOW TRAIL,NE,Traffic signal T intersection,Yes,No,,51.08871104476003,-114.00170292570297,POINT (-114.001702925703 51.08871104476),1
1973/01/01,58 AVENUE,ELBOW DRIVE,SW,Traffic signal T intersection,Yes,Yes,,51.001477601976745,-114.08164015814417,POINT (-114.081640158144 51.001477601977),1
1968/09/16,NORTHMOUNT DRIVE,CHILCOTIN ROAD,NW,Overhead Flasher,Yes,No,,51.088676953688015,-114.11452141198582,POINT (-114.114521411986 51.088676953688),1
1956/01/01,25 AVENUE,MACLEOD TRAIL,S,Traffic signal,Yes,Yes,,51.030491569467415,-114.05967215335176,POINT (-114.059672153352 51.030491569467),1
1977/08/01,CENTRE STREET,68 AVENUE,N,Overhead Flasher,Yes,No,,51.11341870948958,-114.06459633193883,POINT (-114.064596331939 51.11341870949),1
1987/10/28,63 AVENUE,CROWCHILD TRAIL,SW,Traffic signal T intersection,Yes,No,,50.997167019331755,-114.11791451246924,POINT (-114.117914512469 50.997167019332),1
1980/01/01,MEMORIAL DRIVE,28 STREET,SE,Traffic signal,Yes,Yes,,51.049070169841784,-113.99117184742042,POINT (-113.99117184742 51.049070169842),1
2017/02/22,96 AVENUE,AURORA PARK DRIVE,NE,1/2 signal,Yes,Yes,,51.14206541713143,-114.05085525713694,POINT (-114.050855257137 51.142065417131),1
1991/12/01,17 AVENUE,39 STREET,SW,Overhead Flasher,Yes,No,,51.03778053331208,-114.1440393267804,POINT (-114.14403932678 51.037780533312),1
2011/03/11,80 AVENUE,METIS TRAIL,NE,Traffic signal,Yes,Yes,,51.12521851436793,-113.9700958904106,POINT (-113.970095890411 51.125218514368),1
1975/01/01,MADIGAN DRIVE/MARBANK DR,52 STREET,NE,Traffic signal,Yes,No,,51.06217571822139,-113.95839638173126,POINT (-113.958396381731 51.062175718221),1
1971/01/01,16 AVENUE WB,DEERFOOT TRAIL SB RAMP,NE,Traffic signal,No,No,,51.0673850057158,-114.02811876522378,POINT (-114.028118765224 51.067385005716),1
1953/01/01,10 AVENUE,CENTRE STREET,N,Traffic signal,Yes,No,,51.061558476197064,-114.06252698457031,POINT (-114.06252698457 51.061558476197),1
1981/01/01,CENTRE AVENUE,19 STREET,E,Traffic signal,Yes,No,,51.052422281234136,-114.0084162044103,POINT (-114.00841620441 51.052422281234),1
1975/06/01,30 AVENUE,7 STREET,SW,Overhead Flasher,Yes,No,,51.02641480243476,-114.08163842376946,POINT (-114.081638423769 51.026414802435),1
1977/08/01,7318,SILVER SPRINGS BOULEVARD,NW,Overhead Flasher,Yes,No,,51.10870862497655,-114.19418367662392,POINT (-114.194183676624 51.108708624977),1
1958/01/01,17 AVENUE,11 STREET,SW,Traffic signal T intersection,No,Yes,,51.03781726248606,-114.08921546806485,POINT (-114.089215468065 51.037817262486),1
2012/01/12,HERITAGE DRIVE,ASHWORTH ROAD,SE,Overhead Flasher,Yes,No,,50.97988946918015,-114.05345644346656,POINT (-114.053456443467 50.97988946918),1
2016/12/15,OLD BANFF COACH ROAD,77 STREET,SW,Traffic signal,Yes,Yes,,51.067018331103874,-114.19936183546989,POINT (-114.19936183547 51.067018331104),1
1966/08/01,ELBOW DRIVE,87 AVENUE,SW,Overhead Flasher,Yes,No,,50.97525190520608,-114.0843538360084,POINT (-114.084353836008 50.975251905206),1
2016/06/22,HAWKSIDE PARK,HAWKWOOD BOULEVARD,NW,Pedestrian RRFB,Yes,No,,51.129987552473494,-114.17814607618175,POINT (-114.178146076182 51.129987552473),1
2016/07/04,EAST HILLS NORTH ACCESS,84 STREET,SE,Traffic signal T intersection,Yes,Yes,,51.042572903468994,-113.91066901743824,POINT (-113.910669017438 51.042572903469),1
2015/08/18,104 AVENUE,METIS TRAIL,NE,Traffic signal,Yes,Yes,,51.1471757148994,-113.9700051277166,POINT (-113.970005127717 51.147175714899),1
2004/07/01,25 AVENUE,14 STREET,SW,Overhead Flasher,Yes,No,,51.03145086563347,-114.09471272999724,POINT (-114.094712729997 51.031450865633),1
2017/06/15,19 AVENUE,11 STREET,SE,Pedestrian RRFB,Yes,No,,51.036227163419234,-114.03676720099877,POINT (-114.036767200999 51.036227163419),1
2016/07/10,GLENMORE TRAIL,OGDEN ROAD/26 STREET,SE,Traffic signal,Yes,No,,50.9786077361236,-113.99877857701688,POINT (-113.998778577017 50.978607736124),1
1971/01/01,16 AVENUE WB,DEERFOOT TRAIL NB RAMP,NE,Traffic signal,No,No,,51.067416768422994,-114.02586310883058,POINT (-114.025863108831 51.067416768423),1
2010/12/06,9 AVENUE,85 STREET,SW,Traffic signal,Yes,Yes,,51.059659243490444,-114.21097114304649,POINT (-114.210971143046 51.05965924349),1
2003/11/28,17 AVENUE,61 STREET,SE,Overhead Flasher,Yes,No,,51.03787325203959,-113.94275203480149,POINT (-113.942752034801 51.03787325204),1
2007/11/14,17 AVENUE,70 STREET,SE,Traffic signal T intersection,Yes,No,,51.03783698903187,-113.93020135077509,POINT (-113.930201350775 51.037836989032),1
1999/11/19,50 AVENUE,23 STREET,SE,Traffic signal,Yes,No,,51.008674851529705,-114.00412047048806,POINT (-114.004120470488 51.00867485153),1
1996/12/02,2 AVENUE,3 STREET,SW,Traffic signal,No,No,,51.0514307484268,-114.07003666060635,POINT (-114.070036660606 51.051430748427),1
2017/10/31,SAGE HILL DRIVE,SYMONS VALLEY ROAD,NW,1/2 signal,Yes,Yes,,51.16983003326344,-114.13295974980235,POINT (-114.132959749802 51.169830033263),1
1982/01/01,SOUTHLAND DRIVE,DEERFOOT TRAIL NB RAMP,SE,Traffic signal T intersection,No,No,,50.968005838568324,-114.03179650173246,POINT (-114.031796501732 50.968005838568),1
2011/07/25,ARBOUR LAKE DRIVE/ARBOUR WOOD CLOSE,JOHN LAURIE BOULEVARD,NW,Traffic signal,Yes,No,,51.133155992639736,-114.20434379122348,POINT (-114.204343791223 51.13315599264),1
2015/12/10,LANSDOWNE AVENUE,CRESCENT BOULEVARD,SW,Pedestrian RRFB,Yes,No,,51.014273501741314,-114.07482176795395,POINT (-114.074821767954 51.014273501741),1
2009/06/10,CROWCHILD TRAIL RAMP,CROWFOOT PARADE,NW,Traffic signal,No,No,,51.1237798537474,-114.20888032406317,POINT (-114.208880324063 51.123779853747),1
1978/01/01,SOUTHLAND DRIVE,24 STREET,SW,Traffic signal,Yes,No,,50.96130176012524,-114.11795182616288,POINT (-114.117951826163 50.961301760125),1
1982/01/01,26 AVENUE,36 STREET,NE,Traffic signal,Yes,Yes,,51.07787208351952,-113.98170481951051,POINT (-113.981704819511 51.07787208352),1
2014/11/24,13 AVENUE,MACLEOD TRAIL,SE,Traffic signal T intersection,No,Yes,,51.040345614053635,-114.0584766999186,POINT (-114.058476699919 51.040345614054),1
1962/01/01,7 AVENUE,6 STREET,SW,Traffic signal,No,Yes,,51.04688810279864,-114.07624085477781,POINT (-114.076240854778 51.046888102799),1
2007/07/11,CROWCHILD TRAIL,NOSE HILL DRIVE,NW,Traffic signal,Yes,No,,51.120116599796376,-114.20258742445101,POINT (-114.202587424451 51.120116599796),1
1969/07/01,ELBOW DRIVE,32 AVENUE,SW,Overhead Flasher,Yes,No,,51.02487837124101,-114.07871045026035,POINT (-114.07871045026 51.024878371241),1
2000/06/26,37 AVENUE,32 STREET,NE,Traffic signal,Yes,No,,51.08666116662101,-113.98867381808753,POINT (-113.988673818088 51.086661166621),1
1970/01/01,CENTRE AVENUE,BARLOW TRAIL,E,Traffic signal,Yes,No,,51.05241020354893,-114.00165564727268,POINT (-114.001655647273 51.052410203549),1
2010/07/22,FISH CREEK BOULEVARD,EVERCREEK BLUFFS GT/EVERRIDGE DR,SW,Traffic signal,Yes,No,,50.92132576167043,-114.12330352279199,POINT (-114.123303522792 50.92132576167),1
2005/03/23,MEMORIAL DRIVE,7 STREET,NW,1/2 signal,Yes,Yes,,51.05573146170898,-114.07773723211264,POINT (-114.077737232113 51.055731461709),1
1998/01/01,DEER RIDGE DRIVE,DEER VALLEY MALL ENTRANCE,SE,Traffic signal,Yes,No,,50.93013206547182,-114.02708545909539,POINT (-114.027085459095 50.930132065472),1
1990/06/11,CASTLERIDGE DRIVE/FALSHIRE DRIVE,FALCONRIDGE BOULEVARD,NE,Traffic signal,Yes,No,,51.10664435124762,-113.94981967851113,POINT (-113.949819678511 51.106644351248),1
1986/12/09,AIRPORT ROAD,BARLOW TRAIL,NE,Traffic signal,Yes,No,,51.134160823528795,-114.00044081958494,POINT (-114.000440819585 51.134160823529),1
1984/01/01,32 AVENUE,EDMONTON TRAIL,NE,Traffic signal,Yes,No,,51.0815105730459,-114.05460440951495,POINT (-114.054604409515 51.081510573046),1
2017/12/14,BROADCAST AVENUE,85 STREET,SW,Traffic signal T intersection,Yes,Yes,,51.06473090181362,-114.21097628778921,POINT (-114.210976287789 51.064730901814),1
2009/11/16,WENTWORTH DRIVE,85 STREET,SW,Traffic signal,Yes,Yes,,51.05694547860841,-114.21096406153754,POINT (-114.210964061538 51.056945478608),1
2008/05/06,17 AVENUE,27 STREET,SW,Overhead Flasher,Yes,No,,51.03781065744689,-114.1267290495386,POINT (-114.126729049539 51.037810657447),1
1980/11/01,75 AVENUE,CHURCHILL DRIVE,SW,Overhead Flasher,Yes,No,,50.985711728616714,-114.09016950472144,POINT (-114.090169504721 50.985711728617),1
2005/09/07,DEERFOOT TRAIL SB RAMP,DOUGLASDALE BOULEVARD,SE,Traffic signal T intersection,No,No,,50.94765521409329,-114.00479708397755,POINT (-114.004797083978 50.947655214093),1
1990/12/17,162 AVENUE,SHAWVILLE BOULEVARD,SE,Traffic signal,Yes,Yes,,50.904107932771815,-114.06611255772266,POINT (-114.066112557723 50.904107932772),1
1983/01/01,17 AVENUE,24 STREET,SW,Traffic signal,Yes,No,,51.037810962732316,-114.11791418915894,POINT (-114.117914189159 51.037810962732),1
2008/06/24,COUNTRY HILLS BOULEVARD,14 STREET,NE,Traffic signal,Yes,No,,51.154279589041344,-114.02801927608941,POINT (-114.028019276089 51.154279589041),1
1992/06/16,ELBOW DRIVE,5 STREET,SW,Traffic signal T intersection,Yes,Yes,,51.029609818379164,-114.07328923453062,POINT (-114.073289234531 51.029609818379),1
2006/07/19,COVENTRY HILLS DR/PANATELLA BV,HARVEST HILLS BOULEVARD,N,Traffic signal,Yes,No,,51.16429645220678,-114.07042930762539,POINT (-114.070429307625 51.164296452207),1
1992/06/01,RIVERGLEN DR/RIVERBEND GT,18 STREET,SE,Traffic signal,Yes,Yes,,50.97569483398299,-114.01573461660782,POINT (-114.015734616608 50.975694833983),1
1975/01/01,MEMORIAL DRIVE,DEERFOOT TRAIL SB RAMP,SE,Traffic signal,No,No,,51.04898334138788,-114.01879621989075,POINT (-114.018796219891 51.048983341388),1
1995/08/22,54 AVENUE,52 STREET,SE,Traffic signal,Yes,No,,51.00374775621759,-113.95849221597824,POINT (-113.958492215978 51.003747756218),1
2018/09/19,17 AVENUE,42 STREET,SE,Traffic signal,Yes,Yes,,51.037834533586356,-113.97286466749671,POINT (-113.972864667497 51.037834533586),1
2000/06/01,11 AVENUE,9 STREET,SW,Traffic signal,No,Yes,,51.042962280439085,-114.08392774314814,POINT (-114.083927743148 51.042962280439),1
1980/09/01,FAIRMOUNT DRIVE,94 AVENUE,SE,Overhead Flasher,Yes,No,,50.96863284717289,-114.05921298586738,POINT (-114.059212985867 50.968632847173),1
2007/10/02,RICHMOND ROAD,42 STREET,SW,Overhead Flasher,Yes,No,,51.020205333828294,-114.14826655113431,POINT (-114.148266551134 51.020205333828),1
1976/01/01,10 AVENUE,11 STREET,SW,Traffic signal,No,Yes,,51.0440474806476,-114.0887853613392,POINT (-114.088785361339 51.044047480648),1
2019/09/25,COUGAR RIDGE DRIVE/89 STREET,OLD BANFF COACH ROAD,SW,Traffic signal,Yes,Yes,,51.06699799105817,-114.21678515928299,POINT (-114.216785159283 51.066997991058),1
1974/01/01,58 AVENUE,5 STREET,SW,Traffic signal,Yes,No,,51.00136394567663,-114.07620896169222,POINT (-114.076208961692 51.001363945677),1
2010/09/07,CANYON MEADOWS DRIVE,LAKE LUCERNE RD/PARK ESTATES DR,SE,Overhead Flasher,Yes,No,,50.929278598295895,-114.04518302424967,POINT (-114.04518302425 50.929278598296),1
1975/01/01,NORTHLAND DRIVE,NORTHMOUNT DRIVE,NW,Traffic signal,Yes,No,,51.09602816304,-114.1413078332681,POINT (-114.141307833268 51.09602816304),1
2014/02/13,PANATELLA BOULEVARD,14 STREET,NW,Traffic signal,Yes,Yes,,51.168494133064,-114.0901243025844,POINT (-114.090124302584 51.168494133064),1
2001/10/03,SHAWNEE GATE,SHAWNEE HILL,SW,Overhead Flasher,Yes,No,,50.922614062060354,-114.07503267168453,POINT (-114.075032671685 50.92261406206),1
1966/08/01,20 AVENUE,9 STREET,NW,Overhead Flasher,Yes,No,,51.0705462130798,-114.08316684326635,POINT (-114.083166843266 51.07054621308),1
2002/09/30,33 AVENUE,21 STREET,SW,Overhead Flasher,Yes,No,,51.02398046317577,-114.11192445788126,POINT (-114.111924457881 51.023980463176),1
2019/10/08,8 AVENUE,4 STREET,SE,Traffic signal,No,Yes,,51.04526175930782,-114.0532010588605,POINT (-114.05320105886 51.045261759308),1
2019/06/20,WOODFIELD DRIVE/WOODGLEN GATE,WOODVIEW DRIVE,SW,Pedestrian RRFB,Yes,No,,50.94125710798675,-114.12172131504195,POINT (-114.121721315042 50.941257107987),1
2017/10/28,SANDSTONE DRIVE,SANDSTONE HILL,NW,Pedestrian RRFB,Yes,No,,51.13449025159369,-114.0901151949631,POINT (-114.090115194963 51.134490251594),1
1971/08/01,STONEHAVEN ROAD,ELBOW DRIVE,SW,Overhead Flasher,Yes,No,,50.95615712284883,-114.08480320124099,POINT (-114.084803201241 50.956157122849),1
1992/09/01,SOUTHLAND DRIVE,14 STREET,SW,Overhead Flasher,Yes,No,,50.96227304280886,-114.09114963173442,POINT (-114.091149631734 50.962273042809),1
2013/08/01,96 AVENUE,HARVEST HILLS LINK,NE,Traffic signal,Yes,No,,51.141149276400476,-114.05478214754349,POINT (-114.054782147543 51.1411492764),1
2004/12/15,COUNTRY HILLS BOULEVARD,CITADEL WAY,NW,Traffic signal T intersection,Yes,No,,51.142725266014985,-114.1954395124855,POINT (-114.195439512485 51.142725266015),1
1981/01/01,JOHN LAURIE BOULEVARD,SARCEE TRAIL,NW,Traffic signal,No,No,,51.120799460640995,-114.16668438204324,POINT (-114.166684382043 51.120799460641),1
2015/06/18,8 AVENUE,11 STREET,SW,Traffic signal T intersection,No,Yes,,51.04625834403366,-114.08865276101224,POINT (-114.088652761012 51.046258344034),1
2019/03/21,RIVERFRONT AVENUE,1 STREET,SW,Traffic signal T intersection,Yes,Yes,,51.052267665077856,-114.0650015251163,POINT (-114.065001525116 51.052267665078),1
1995/04/05,11 AVENUE,7 STREET,SW,Traffic signal,No,Yes,,51.04282290997708,-114.07900063054954,POINT (-114.07900063055 51.042822909977),1
2002/08/19,162 AVENUE,JAMES McKEVITT ROAD,SW,Traffic signal,Yes,No,,50.90521684790462,-114.09896728396447,POINT (-114.098967283964 50.905216847905),1
1954/01/01,7 AVENUE,1 STREET,SE,Traffic signal,No,Yes,,51.04643475145068,-114.06048542404912,POINT (-114.060485424049 51.046434751451),1
1956/01/01,12 AVENUE,11 STREET,SW,Traffic signal,No,Yes,,51.04214797470821,-114.08891006914052,POINT (-114.088910069141 51.042147974708),1
2017/10/26,112 AVENUE,76 STREET,NW,Traffic signal,Yes,No,,51.15418348100692,-114.19657857174552,POINT (-114.196578571746 51.154183481007),1
1991/08/30,CASTLEBROOK DRIVE/FALWORTH ROAD,FALCONRIDGE BOULEVARD,NE,Traffic signal,Yes,No,,51.102969357068496,-113.95623737976891,POINT (-113.956237379769 51.102969357068),1
1967/11/01,4 STREET,25 AVENUE,NW,Overhead Flasher,Yes,No,,51.075173323655314,-114.07156542493577,POINT (-114.071565424936 51.075173323655),1
1967/01/01,McKNIGHT BOULEVARD,CENTRE STREET,N,Traffic signal,Yes,Yes,,51.09606091744064,-114.0624450185322,POINT (-114.062445018532 51.096060917441),1
1980/01/01,17 AVENUE,DEERFOOT TRAIL NB RAMP,SE,1/4 signal,No,No,,51.03703241709475,-114.00268873916819,POINT (-114.002688739168 51.037032417095),1
2004/09/25,130 AVENUE,DEERFOOT TRAIL,SE,Traffic signal,No,No,,50.931919933575415,-113.97750006175184,POINT (-113.977500061752 50.931919933575),1
2012/05/24,18 STREET,RIVERVIEW CLOSE/RIVERWOOD CIRCLE,SE,Pedestrian RRFB,Yes,No,,50.97011372945459,-114.01532707842735,POINT (-114.015327078427 50.970113729455),1
1982/01/01,17 AVENUE,68 STREET,SE,Traffic signal,Yes,No,,51.03780400508107,-113.93513437581986,POINT (-113.93513437582 51.037804005081),1
2012/04/18,QUARRY PARK BOULEVARD,QUARRY GATE,SE,Pedestrian RRFB,Yes,No,,50.96104795903066,-114.01744206488065,POINT (-114.017442064881 50.961047959031),1
