YEAR,SECNAME,Shape_Leng,VOLUME,multilinestring
2018,11STSE3,1144.132729,8000,"MULTILINESTRING ((-114.03728906152718 51.001758248050656, -114.03729239293503 51.00225808433643, -114.03729282347321 51.00282177244669, -114.03729292612182 51.00333011851475, -114.03729611721604 51.00358367652684, -114.03729823607848 51.00414717608273, -114.03729584249022 51.004639531783546, -114.03729482198646 51.005213104404994, -114.03729680292561 51.00583551576274, -114.03729579579979 51.006399125773555, -114.03729509592083 51.00659782198865, -114.03729753695167 51.00709912527617, -114.0372991124824 51.00756233545668, -114.0373006606017 51.00803218906399, -114.03730226278013 51.00852143179395, -114.03730530360079 51.008942409163524, -114.0373055444456 51.00927818038576, -114.03730701854846 51.00956323710491, -114.03730721314935 51.00982002583203, -114.03730733375976 51.00997037009786, -114.03730744601113 51.01011029340142, -114.03731001632957 51.01020928092251, -114.03730508737863 51.010271625768716, -114.03730265020103 51.01033861214439, -114.03728404221258 51.01042718635961, -114.03725932006151 51.010523673532305, -114.0372245288661 51.0106204407917, -114.03718486870991 51.01070710956397, -114.03713761623025 51.01079420415371, -114.03707791384933 51.01088576879975, -114.03700949493627 51.01097808142817, -114.03694479951903 51.011056250107245, -114.03687546340616 51.0111265074049, -114.03680328609141 51.011192027039634, -114.03670745726957 51.011270206285054, -114.03659793333155 51.011353599321424, -114.0364299016101 51.01146678108099, -114.0363180908503 51.01154093666225, -114.03617121380755 51.01163550531188, -114.03604424937399 51.01171294928702, -114.03595833490614 51.011766865918965))"
2018,114AVSE2,661.2519649,17000,"MULTILINESTRING ((-113.97184208865568 50.950536339195786, -113.97199008791233 50.95053619048996, -113.97216884472151 50.95053633930289, -113.97234752928486 50.950535923260766, -113.9725196760355 50.950535046024335, -113.97270823264915 50.950535534336495, -113.97287384220027 50.950535572917005, -113.97301452248107 50.95053467055812, -113.97322558380671 50.95053517761637, -113.97346797033201 50.950533859276106, -113.97364428334572 50.95053435048704, -113.9738598575752 50.950534857417374, -113.97402455486827 50.95053489416207, -113.97421176308265 50.95053401058847, -113.97434885474178 50.95053448577643, -113.9744263970206 50.950533743135956, -113.97452644801366 50.950533496202766, -113.97460963694837 50.950533691417455, -113.97472080860702 50.95053353393661, -113.97481708233963 50.95053355203727, -113.97489767549757 50.950533563093515, -113.97497757007687 50.95053319816761, -113.97512549103678 50.95053305176491, -113.97525170115054 50.950533395918825, -113.97540379023228 50.95053394496442, -113.97551908528389 50.950532935351454, -113.97560161036444 50.95053438380857, -113.97567536790186 50.95053457988957, -113.97576567816309 50.9505352836919, -113.97586754736233 50.950536218156245, -113.97598660879663 50.95053669488693, -113.9761533521609 50.9505376442201, -113.97629082371687 50.950538359033885, -113.97644996886379 50.950539069967135, -113.97669212328076 50.950540713347, -113.97685921996248 50.9505409767142, -113.97705660274431 50.950542385712225, -113.97741999908628 50.95054428237662, -113.97775198020715 50.950546188112256, -113.97797854902514 50.950545774364684, -113.97809838175058 50.950546500804684, -113.97826422202975 50.95054625849292, -113.97852586496893 50.95054608933647, -113.97881077058754 50.95054410336608, -113.97930911758995 50.95054486156013, -113.9798826420503 50.95054359079729, -113.98014197227052 50.95054349763203, -113.98026096710777 50.95054342970243, -113.98040129138458 50.950542737739106, -113.98062082804897 50.950542774371556, -113.98080036628284 50.95054280402302, -113.98095426851063 50.95054354481528, -113.98112945269308 50.95054142107381, -113.9812526257757 50.950541849949154))"
2018,114AVSE3,969.1052465,18000,"MULTILINESTRING ((-113.97184208865568 50.950536339195786, -113.97169682188552 50.950536512648945, -113.97154738248327 50.950536476339806, -113.97119412360581 50.950537094555145, -113.97079997738983 50.9505390463729, -113.97041664474989 50.95053828555558, -113.97007905888753 50.950539557931315, -113.96974736393528 50.95054241757094, -113.96926198818663 50.95054994122727, -113.96886443313855 50.95055634459611, -113.96846687940506 50.950562746612114, -113.96806932413973 50.95056914727456, -113.96767176876585 50.9505755465837, -113.96722683008932 50.95057970176346, -113.96678189133416 50.9505838552482, -113.96633695250122 50.9505880061389, -113.96589201358917 50.950592156233604, -113.96532041332067 50.950590109925095, -113.96524611907626 50.95059007795293, -113.96516965173998 50.950589906841316, -113.96447126585814 50.95059006776674, -113.96420762838893 50.95059069297782, -113.96358834596099 50.950590501556356, -113.963402908175 50.95058903218734, -113.96280947557551 50.95059167384798, -113.96256818170966 50.95059089106, -113.96221174601754 50.95059294194473, -113.96194475833933 50.95059356096405, -113.96167106805784 50.950593471468125, -113.96122725822738 50.95059474268435, -113.96096920927842 50.95059395102965, -113.96067263592157 50.95059526385483, -113.96039671266509 50.950595170620794, -113.95996283922288 50.95059502269728, -113.95967127603684 50.950595628092614, -113.95919850115385 50.95059899331753, -113.95884549828018 50.95059745805553, -113.95844825625906 50.95059868027307, -113.9580510156411 50.95059990114004))"
2018,114AVSE4,2705.96248,15000,"MULTILINESTRING ((-113.95755923705435 50.95058587007204, -113.95745890352778 50.950582029053486, -113.95733655593342 50.9505801145315, -113.95720434059812 50.95057757146949, -113.95707607375007 50.95057440671036, -113.9569359674933 50.95057123744562, -113.9567657823825 50.950568042498716, -113.95658719399209 50.95056423466679, -113.95643129989573 50.95056168192601, -113.95629461613821 50.95056038036647, -113.95615746759255 50.95055845817089, -113.95603512011523 50.95055654138663, -113.95588559160919 50.950555856612354, -113.95574449662011 50.95055393244113, -113.95562017462937 50.95055263837169, -113.95553551684958 50.950552617859906, -113.95539735945088 50.95055205006146, -113.95524514552952 50.95055274338818, -113.95508104094783 50.95055343194405, -113.95492407078576 50.95055261991518, -113.95478493728884 50.9505533176896, -113.95465359363953 50.950553200243924, -113.95451896209875 50.950553440066486, -113.95436110223855 50.95055285347951, -113.95420822674465 50.95055331865138, -113.95405534982467 50.950553783622574, -113.95382585520426 50.95055367603913, -113.95365054614112 50.95055413161005, -113.95346194368915 50.95055405661281, -113.95316429001474 50.950555529739646, -113.95296322584532 50.950554398022355, -113.95277597007555 50.950555376972616, -113.95256161040294 50.95055581511325, -113.95241730579977 50.95055575641288, -113.95224116754143 50.95055568452157, -113.95210020688201 50.950556139219856, -113.95198305794699 50.950556091116724, -113.95191234901377 50.950555804915155, -113.95180256626745 50.95055593766321, -113.95170997602396 50.95055558746917, -113.95160999534578 50.95055648013739, -113.95146098001528 50.95055642459656, -113.95138278489813 50.950556392073544, -113.95129311903985 50.950556280998136, -113.9512009455021 50.95055620656367, -113.9510913831544 50.95055652122987, -113.95098068055368 50.95055575383224, -113.95085034796797 50.95055641195652, -113.95069114050231 50.950557065839476, -113.95040854137932 50.95055694619045, -113.95024933390609 50.95055759947116, -113.95005444566522 50.950557147708764, -113.94982651755619 50.95055741051184, -113.94966160351748 50.95055770004562, -113.94938579992242 50.950559029120235, -113.94910764759892 50.950558179171324, -113.94894102289325 50.9505584669423, -113.94886394637714 50.95055844850472, -113.94877204368701 50.95055796952537, -113.94865577886891 50.950558918147294, -113.9485371427115 50.95055886593405, -113.94843716869067 50.950558824537616, -113.94833272874507 50.950558772989226, -113.94817533746023 50.95055920309527, -113.94802111101336 50.95055863472303, -113.94791512808476 50.95056008702037, -113.947804762755 50.9505593778941, -113.94762628349478 50.950560450499545, -113.94741906585976 50.950560357395396, -113.9472375579441 50.9505602764397, -113.9470477400912 50.95056019053577, -113.94673098213278 50.950561031787714, -113.94654986474171 50.950560449205135, -113.94618743757381 50.95056075025711, -113.945946209087 50.95056163853941, -113.94540435239921 50.950561370327414, -113.94521058095778 50.95056127958957, -113.94476846366669 50.950562092605004, -113.94452881831768 50.950562478871184, -113.94403597957786 50.95056272022652, -113.94383271635564 50.95056312249159, -113.94322770345458 50.950563838638864, -113.94301257782806 50.95056323403531, -113.94230738673016 50.950564424199186, -113.94210412144393 50.95056532329223, -113.94150853059942 50.95056550749826, -113.94127442137587 50.95056588985937, -113.94062438901636 50.95056656088681, -113.9402744849151 50.9505663905733, -113.94001506715924 50.95056575779089, -113.93957826198461 50.9505680318238, -113.9390868818015 50.95056726775947, -113.93898591154867 50.95056722134947, -113.93883168782251 50.95056464149502, -113.93867904931862 50.950560062919955, -113.93837664512486 50.95055141551433, -113.93819711632949 50.95054532260666, -113.9379303240058 50.950531716086495, -113.9377808540936 50.950523639160124, -113.93764355881149 50.950516091754025, -113.93750990149306 50.95051152178327, -113.93736358998635 50.950506445036645, -113.93717025493437 50.95050586562878, -113.93697806422563 50.950506261920324, -113.93656424857272 50.95050605677586, -113.9363823416742 50.950505457997544, -113.93583026449988 50.95050616105098, -113.93560722789395 50.95050753781019, -113.93542489201434 50.95050943379382, -113.93528353503335 50.9505103534306, -113.93521382501706 50.95051029860193, -113.93296582075402 50.95021322609276, -113.93078878870286 50.949560289716835, -113.92865290664224 50.94869789512463, -113.92698213572936 50.948030860494214, -113.92543131312712 50.94773018037448, -113.92363979218497 50.94756466973661, -113.92165583177608 50.9476176735493, -113.92013209488854 50.947606509900666))"
2018,114AVSE5,576.4652984,7000,"MULTILINESTRING ((-113.92013209488854 50.947606509900666, -113.9172351617565 50.94758903843089, -113.91192931740038 50.94764353199483))"
2018,11AVS0,625.0298497,7000,"MULTILINESTRING ((-114.09678288431283 51.04332185883909, -114.09923480193567 51.04339089271427, -114.10169889437188 51.043460223250776, -114.10415374017904 51.04350705461283, -114.10413098836403 51.043997668242426, -114.10409091020173 51.044474596000555))"
2018,11AVS1,142.2942747,8000,"MULTILINESTRING ((-114.0947557771182 51.04326519622215, -114.09587881264332 51.043292464980354, -114.09678288431283 51.04332185883909))"
2018,11AVS10,173.0335193,19000,"MULTILINESTRING ((-114.06572812698772 51.042461221896104, -114.0681930746223 51.04253121787733))"
2018,11AVS5,172.665816,18000,"MULTILINESTRING ((-114.08145581058243 51.04290411765228, -114.08391559064196 51.04297329750867))"
2018,11AVS6,345.8142886,19000,"MULTILINESTRING ((-114.07652927317882 51.042767162431595, -114.07900410886477 51.04283649512539, -114.08145581058243 51.04290411765228))"
2018,11AVS7,172.0081483,17000,"MULTILINESTRING ((-114.07407894130614 51.0426972862494, -114.07652927317882 51.042767162431595))"
2018,11AVS8,182.392725,17000,"MULTILINESTRING ((-114.07148058801582 51.042624491694674, -114.07407894130614 51.0426972862494))"
2018,11AVS9,230.774898,21000,"MULTILINESTRING ((-114.0681930746223 51.04253121787733, -114.07148058801582 51.042624491694674))"
2018,11STE1,968.3622737,7000,"MULTILINESTRING ((-114.03434772356748 51.04125442644055, -114.03398262480192 51.04164057141364, -114.03358440827981 51.0420359688881, -114.03320411128365 51.04242360624064, -114.03286491861942 51.042765474818275, -114.03163074700349 51.04403539341726, -114.03153215713616 51.0441333856868, -114.03149446041485 51.044184982541566, -114.03146730846372 51.04424386632057, -114.03159129169877 51.0443546843857, -114.0316325507877 51.0443869409773, -114.03168539788108 51.044421052591225, -114.03175082033724 51.04445357407755, -114.03196469502099 51.04454795832791, -114.0328195431649 51.04493294317369, -114.03304670591346 51.04501505701215, -114.03391852424313 51.04531321424657, -114.03431758399668 51.045463252358836, -114.0354707057819 51.04591233895765, -114.03573145569091 51.04601500047913, -114.03599658109539 51.04610539807624, -114.03617369784803 51.04616977549473, -114.0362776600044 51.04620313922529, -114.03645252417245 51.046256495509176, -114.03653402170643 51.04628868566358, -114.03654815060128 51.04629827778425, -114.03655359128801 51.046309243554646, -114.03655795283376 51.04632980530116, -114.03655796955977 51.04635105432291, -114.03655472241579 51.046367506546055, -114.0365015609247 51.04645243656189, -114.03647542783965 51.04655837071686, -114.0363845596273 51.04687486271871, -114.03618388025635 51.047581079061246, -114.03616697822073 51.047653394975285))"
2018,11STSE8,720.2844195,16000,"MULTILINESTRING ((-114.03728392948574 51.00176166581235, -114.03728277662259 51.001492932287206, -114.03727770405813 51.001198949447776, -114.03727591516714 51.000979183546384, -114.03726921998734 51.0006656771472, -114.03726415003658 51.00037651279842, -114.03725915465418 51.00017859400704, -114.03725577000712 50.99997810630849, -114.0372539826232 50.99991303239341, -114.03725229779887 50.99980700899368, -114.03724853851202 50.9996901427528, -114.03724674534278 50.99951460842608, -114.03724763983936 50.99944318235455, -114.03725517480957 50.99931136965378, -114.03726082214277 50.999202790800744, -114.03727123576941 50.99908990161195, -114.03728928520191 50.99894817428723, -114.03731017558897 50.99879083705149, -114.0373263330817 50.99867425480163, -114.03735013295001 50.99855138443281, -114.03736821430226 50.99846769255699, -114.03740061547066 50.99834424677163, -114.0374358920775 50.99823051533607, -114.03747946512051 50.998109143487724, -114.03767685060956 50.99757575886418, -114.03794615038244 50.99703100358892, -114.0388343993271 50.99543267168178))"
2018,11STE2,1232.620676,11000,"MULTILINESTRING ((-114.0368043314452 51.030585722034054, -114.03680649298137 51.03065267705047, -114.03680750108548 51.03070690473412, -114.03680754596768 51.03076356894415, -114.03680855504096 51.03081901563721, -114.0368091353187 51.03089106294606, -114.03680681987053 51.0309087941688, -114.03680684737897 51.03094352427978, -114.03680495663485 51.03099348723504, -114.03680886987681 51.03105989961287, -114.03680889545646 51.03109219260114, -114.03680698685241 51.03111961195347, -114.03680217361409 51.03113728373071, -114.03679639858626 51.031159219651, -114.036785802585 51.03118907886007, -114.03677328251136 51.031226859546045, -114.03675205012959 51.03128789137398, -114.03675684801541 51.03291971791355, -114.03675819091504 51.033862141852765, -114.03675963677435 51.03392362949133, -114.03675858913273 51.03401408109022, -114.03675751787694 51.03409811671065, -114.03675749177603 51.03413360825126, -114.03675643779712 51.03420524610069, -114.03675652444434 51.03431477718291, -114.03675887497853 51.0344546938028, -114.03676216553322 51.03458074523353, -114.03676339271345 51.03498208139586, -114.03676464854757 51.035392572680756, -114.03676546400953 51.035659137321105, -114.03676590091537 51.03580225665843, -114.03676712822109 51.03620366285636, -114.03676835737326 51.036605571552855, -114.03676960378078 51.03701303947458, -114.03677083683293 51.03741621386987, -114.03676657089632 51.03748489506345, -114.03675622825386 51.03754127300498, -114.03675418503026 51.037584538591005, -114.03675158818483 51.03762550837003, -114.03676578016442 51.03762800305534, -114.03678265235112 51.03763361633675, -114.03679336261098 51.03764175138109, -114.03680115416921 51.03764988644454, -114.03680765297015 51.0376640288618, -114.03680507896081 51.03769057458952, -114.03679073870188 51.037788946684095, -114.03675591647254 51.038010455044024, -114.0367326534818 51.03812749174071, -114.03671972491753 51.038172222474714, -114.0366886810205 51.03829313708213, -114.03664077729275 51.03842645741736, -114.03660984237266 51.038510625490716, -114.03653609557941 51.03869103225443, -114.03647910631635 51.03882203060663, -114.03643765599588 51.03891117233886, -114.03641045048624 51.038966207929604, -114.03637551430542 51.0390310573245, -114.03629257558666 51.03916361438204, -114.03621870342012 51.03927756609557, -114.03615668833554 51.039370941068704, -114.03605299928385 51.03951900447816, -114.03599337646442 51.03960350125315, -114.03591949470335 51.0397050532217, -114.03587253768718 51.039758051380076, -114.03585179071116 51.039782090020964, -114.03582847258674 51.03980770714583, -114.03580008838951 51.039841010248445, -114.03576865785404 51.03987175220018, -114.0357260760533 51.03991658267846, -114.03569059169006 51.039953089170695, -114.0356540934914 51.03999151527083, -114.03561556664235 51.04003058294605, -114.03558514968496 51.0400613245385, -114.03555371934881 51.04009270739968, -114.03552714009902 51.04011868594361, -114.03552278308968 51.040123207309485, -114.03551562630113 51.04012868513545, -114.03550789499515 51.040134333940564, -114.03549558260643 51.04014237990243, -114.03548355551631 51.04014871412975, -114.03547210099134 51.04015419415671, -114.03545749361832 51.040159502536085, -114.03544317349494 51.04016378419816, -114.03542484264165 51.04016858128733, -114.0354056906445 51.040171758671164, -114.03534403503173 51.04023904486311, -114.03526426835167 51.04032486254432, -114.03522438520004 51.04036816556409, -114.03520444318109 51.040390209920545, -114.03515707901724 51.04043666337694, -114.03509938235217 51.04048487021958, -114.03473440278445 51.04086714657591, -114.03434772356748 51.04125442644055))"
