year,segment_name,the_geom,length_m,volume
2017,SCACRE1,"MULTILINESTRING ((-114.2108784289 51.1194645605, -114.2105852297 51.1194600933, -114.210382208 51.1194604596, -114.2101947935 51.1194588288, -114.2100417381 51.1194571369, -114.2098824261 51.1194534881, -114.2097512063 51.1194458531, -114.209644992 51.1194421097, -114.2095168886 51.1194325011, -114.2094075238 51.1194228605, -114.209288755 51.1194053644, -114.2091418422 51.1193800473, -114.2089980355 51.1193507896, -114.2088729602 51.1193195314, -114.2087478658 51.1192843374, -114.2086290207 51.119249133, -114.2085132701 51.1192080204, -114.2083662358 51.1191551574, -114.2081941349 51.1190846319, -114.2080627072 51.1190297738, -114.207934405 51.1189749108, -114.207796723 51.1189180956, -114.2076496464 51.1188553953, -114.2074229466 51.1187584453, -114.2072132813 51.1186683094, -114.2069473012 51.1185566293, -114.2067220043 51.1184625854, -114.206521729 51.1183763673, -114.2063683996 51.1183117077, -114.2061900413 51.1182372556, -114.2060366968 51.1181686616, -114.2058771213 51.1181040142, -114.2057613352 51.1180530616, -114.205687706 51.1180210666, -114.2055470524 51.1179612236, -114.2054385627 51.1179144228, -114.2053541895 51.1178797056, -114.205281872 51.1178502737, -114.2052216054 51.1178253677, -114.2051862827 51.1178107433, -114.2051360285 51.1177906524, -114.2050914336 51.117772541, -114.20505287 51.1177582072, -114.2050244082 51.1177472709))",463.912567389,12000
2017,HWKWDBV1,"MULTILINESTRING ((-114.1701318313 51.1229964277, -114.1700209823 51.1231028022, -114.1699907417 51.1231269752, -114.1699461777 51.1231632339, -114.169903218 51.1232015013, -114.1698466024 51.1232554377, -114.1696295798 51.123450644, -114.1695506431 51.1235201233, -114.1695028754 51.1235582501, -114.1694453393 51.1235982339, -114.1693682687 51.1236437701, -114.1692882519 51.1236856275, -114.1692074043 51.1237304543, -114.1690259219 51.123825764, -114.1688522181 51.123917478, -114.1685384358 51.1240766846, -114.1683373922 51.1241788724, -114.1680080032 51.1243488354, -114.1678674618 51.1244190151, -114.1677171685 51.1244965756, -114.1676313042 51.1245458063, -114.1675891701 51.1245730872, -114.1675250123 51.1246165055, -114.1674763954 51.1246520563, -114.1674256695 51.1246902718, -114.1673813181 51.124733356, -114.1673383777 51.1247755518, -114.1672947414 51.1248212968, -114.1672681463 51.1248520847))",290.250568017,6000
2017,52STSE15_B,"MULTILINESTRING ((-113.9426094115 50.8909552872, -113.942615112 50.8905074496, -113.9426216564 50.8899933076, -113.942629602 50.8893690591, -113.9426297473 50.8889834518, -113.9426236135 50.8885582498, -113.9426016492 50.8883315682, -113.9425829823 50.8881389166, -113.9425624331 50.8879268358, -113.9425115302 50.887552487, -113.9424661424 50.8873242554, -113.9424142257 50.8870631905, -113.9423532015 50.8867563247, -113.9422814898 50.8865472139, -113.9421920656 50.8862864506, -113.9421002917 50.8860188325, -113.9420337254 50.8858386564, -113.9419098747 50.8855034197, -113.9418014154 50.8852098401, -113.9416795316 50.8849288047, -113.9416536472 50.8848595859))",684.746729179,11000
2017,40AVN10,"MULTILINESTRING ((-114.0624378408 51.0887380419, -114.0622732462 51.0887364486, -114.0621585788 51.0887373313, -114.0620243694 51.0887398666, -114.0619018874 51.0887432172, -114.0618002599 51.0887498424, -114.0617355408 51.0887583575, -114.0616217769 51.0887754008, -114.0614915062 51.0888009335, -114.0613768748 51.0888281003, -114.0612909091 51.0888544311, -114.061213822 51.0888798197, -114.0610681805 51.0889402219, -114.060926906 51.0890143327, -114.0607813083 51.0891076403, -114.0606292053 51.089217404, -114.0603901842 51.0893889093, -114.0601707215 51.0895494359, -114.0600471649 51.0896407715, -114.0599474198 51.0897039633, -114.0598667783 51.089746435, -114.0597618256 51.0897887779, -114.0596596459 51.0898231058, -114.0595335406 51.0898574468, -114.0593530712 51.0899000408, -114.0591747699 51.0899371497, -114.0590428136 51.0899631022, -114.0589362612 51.0899809788, -114.0588297 51.0899920017, -114.0587429535 51.089997529, -114.0586276847 51.0900017005, -114.0568364204 51.0900063031, -114.054893991 51.0900143394, -114.0547285294 51.0899977986, -114.0546074753 51.08998419, -114.0545080973 51.0899671543, -114.0543798055 51.0899432988, -114.0541936849 51.0899023887, -114.0539985252 51.0898557885, -114.0538449227 51.0898137239, -114.0536624081 51.0897659783, -114.0535268835 51.0897364312, -114.0533868188 51.0897059951, -114.0532586304 51.0896740782, -114.0531526293 51.0896487585, -114.0530359036 51.0896293624, -114.0529138171 51.0896141964, -114.0527662504 51.0896049615, -114.0525717425 51.0896033582, -114.0523718678 51.089600911, -114.0522618654 51.0895950405, -114.0521731893 51.089588248))",775.926679478,12000
2017,MAGONGA1,"MULTILINESTRING ((-113.9443930601 50.8994343116, -113.9443235242 50.8994379895, -113.9442515121 50.8994415566, -113.9441998428 50.8994443619, -113.9441188812 50.8994481826, -113.9440546 50.8994514961, -113.9439943873 50.8994550686, -113.9439240037 50.8994578648, -113.9438690806 50.8994604114, -113.9437942223 50.8994639767, -113.9437331964 50.8994662622, -113.9436652532 50.8994695737, -113.9435960911 50.8994721133, -113.9435216402 50.8994749073, -113.9434614289 50.8994771931, -113.9433877915 50.8994797303, -113.9433039833 50.8994827768, -113.9432502811 50.8994842943, -113.9431925096 50.899486324, -113.9431302649 50.8994878373, -113.943049305 50.8994901136, -113.9429874665 50.8994918842, -113.942910576 50.8994936473, -113.9428438557 50.8994954153, -113.9427702192 50.8994971799, -113.942707975 50.8994981788, -113.9426518325 50.8994991805, -113.942591621 50.8995004374, -113.9425249013 50.8995016901, -113.9424602163 50.8995026876, -113.9423849533 50.8995034228, -113.9422840609 50.8995044014, -113.9421892716 50.8995053838, -113.9420912275 50.8995058495, -113.941959418 50.8995065563, -113.9418300487 50.899506749, -113.94170719 50.8995061735, -113.9416148429 50.8995061273, -113.9415212755 50.8995053083, -113.9414452006 50.899505013, -113.9413711607 50.8995042036, -113.9412731185 50.8995031259, -113.9411893145 50.8995025686, -113.9411169024 50.8995017608, -113.9410225208 50.8995006838, -113.9409476677 50.8994998746, -113.9407947054 50.8994987678, -113.9407198509 50.8994979585, -113.9406238427 50.8994971374, -113.9405457359 50.8994960683, -113.9404297937 50.8994952379, -113.9403642964 50.8994944322, -113.9403151358 50.8994939639, -113.9402251654 50.8994930755, -113.9401259034 50.8994919953, -113.9400294883 50.8994914316, -113.939942431 50.8994903575, -113.9398602534 50.899489801, -113.9397670931 50.8994887236, -113.9397146146 50.8994881823, -113.9396731192 50.8994879037, -113.9371584873 50.8994617875))",509.176999242,17000
2017,AUBRNBADR2,"MULTILINESTRING ((-113.9550277118 50.8957089502, -113.9553106233 50.8953580511, -113.9555935305 50.8950071504, -113.9559560211 50.8945575278, -113.9563800534 50.8940080332, -113.9565281586 50.8937731878, -113.9568313659 50.8932923964))",297.483179542,5000
2017,AIRPORTTR2,"MULTILINESTRING ((-114.0016087387 51.1394535085, -113.9961286776 51.1395521216, -113.9915036041 51.1395815478, -113.9877720177 51.1396051559, -113.9844510787 51.139626066, -113.982467376 51.1396385114, -113.9816507216 51.139639802))",1396.86464659,15000
2017,STONEY10,"MULTILINESTRING ((-114.0010675793 51.175345764, -113.9895284701 51.1752543073, -113.989220058 51.1752904136, -113.9889449083 51.175318918, -113.9886343737 51.1753469329, -113.9883229332 51.1753706436, -113.9879246085 51.1753948156, -113.9872675801 51.1754087291, -113.9866105527 51.1754226381, -113.9861283423 51.1754212937, -113.9858088057 51.1754216797, -113.9854338429 51.175422555, -113.98505888 51.1754234292, -113.9846839172 51.1754243021, -113.9843089543 51.1754251739, -113.9839339914 51.1754260444, -113.9835590286 51.1754269137, -113.9831840656 51.1754277819, -113.9828091027 51.1754286488, -113.9824341398 51.1754295145, -113.9820591768 51.1754303791, -113.9816842125 51.1754312424, -113.9813092495 51.1754321045, -113.9809342865 51.1754329654, -113.9805593235 51.1754338261, -113.9801843605 51.1754346846, -113.9798093974 51.1754355419, -113.9794344344 51.175436398, -113.9790594714 51.1754372529, -113.9786845083 51.1754381067, -113.9783095452 51.1754389592, -113.977946784 51.175439108, -113.9775840227 51.1754392557, -113.977221263 51.1754394023, -113.9768585017 51.1754395477, -113.9764849782 51.1754386139, -113.9761114561 51.1754376797, -113.9757379326 51.1754367434, -113.9753644105 51.1754358069, -113.974990887 51.1754348682, -113.974617365 51.1754339293, -113.9742438415 51.1754329883, -113.9738703195 51.1754320469, -113.9734967961 51.1754311035, -113.9731232741 51.1754301598, -113.9727497507 51.175429214, -113.9723762287 51.175428267, -113.9720027054 51.1754273197, -113.9716291835 51.1754263703, -113.9712556601 51.1754254207, -113.9708821383 51.1754244689, -113.970508615 51.1754235168, -113.9701350931 51.1754225627, -113.9697615698 51.1754216083, -113.969388048 51.1754206517, -113.9687440753 51.1754208851, -113.9681001012 51.1754211158, -113.9674561284 51.1754213421, -113.9668121543 51.1754215657, -113.9660975353 51.1754194784, -113.965382915 51.1754173867))",2496.54256435,49000
2017,42AVS3A,"MULTILINESTRING ((-114.0458284374 51.0159948502, -114.0431944463 51.016019698))",184.838631701,14000
2017,SHAWIN2,"MULTILINESTRING ((-114.0762659348 50.9026955497, -114.0762685091 50.9027666028, -114.0762720374 50.9028394533, -114.0762801324 50.9029245559, -114.0762859363 50.9029987659, -114.0762917439 50.9030743389, -114.0762952467 50.9031315289, -114.0763037452 50.9032120356, -114.0763183062 50.9033814184, -114.0763289666 50.9035066927, -114.0763378833 50.9036298807, -114.0763432562 50.903718617, -114.0763538081 50.9038340582, -114.0763644052 50.9039196599, -114.0763732165 50.9039791631, -114.0763925088 50.9040532753, -114.07641692 50.9041207586, -114.0764536592 50.9042063432, -114.0764956178 50.9042867047, -114.0765392974 50.9043534921, -114.0765986806 50.9044307101, -114.0766615351 50.9044995733, -114.0767243915 50.904569481, -114.0767977018 50.9046372934, -114.0768762296 50.9046977945, -114.0769111307 50.9047249158, -114.076936496 50.9047426092))",238.101787453,6000
2017,PNRMAHLSBV1A,"MULTILINESTRING ((-114.0774474125 51.1532114185, -114.0776703215 51.1533565241, -114.0779036846 51.1535004249, -114.0780658303 51.1536013703, -114.078188591 51.153677261, -114.0782428779 51.1537122148, -114.07829776 51.1537499297, -114.0783474911 51.1537888284, -114.0783779454 51.1538152733, -114.0784173666 51.1538527037, -114.0784581447 51.1538970929, -114.0784928884 51.1539401305, -114.0785220097 51.1539819916, -114.0785463615 51.1540215833, -114.0785684539 51.1540631542, -114.0785853847 51.1541005996, -114.0785990366 51.1541389327, -114.0786084241 51.1541694658, -114.0786124436 51.1541854214, -114.0786321223 51.154271841, -114.0786603179 51.1544155742, -114.0786789053 51.154517498, -114.0786897282 51.1545867454, -114.0786951436 51.1546241159, -114.0786990002 51.1546543623, -114.0787059989 51.1547073546, -114.0787111186 51.1547464729, -114.0787240991 51.1548597048, -114.0787319181 51.1549377137, -114.0787410634 51.1550702299, -114.0787459728 51.1551587944, -114.0787505249 51.1553842092, -114.0787514432 51.1555727008, -114.0787534199 51.1559714109, -114.0787563638 51.1560388936, -114.0787618313 51.1561058999, -114.0787750032 51.1561809413, -114.0787947703 51.1562640347, -114.078823408 51.1563533087, -114.0788508833 51.1564214221, -114.0788830772 51.1564901606, -114.0789164187 51.1565528269, -114.0789641265 51.1566295377, -114.0790058616 51.1566901549, -114.0790582314 51.1567568895, -114.0791231856 51.1568320909, -114.0791756153 51.1568859622, -114.0792529625 51.1569620811, -114.0793339802 51.1570402659, -114.0794952604 51.1571974917, -114.0801514569 51.1578356066))",570.560431251,5000
2017,37STSWE1,"MULTILINESTRING ((-114.1409513926 51.00988101, -114.1407735164 51.009703596, -114.1405506253 51.0096079001, -114.1399254918 51.0094779387, -114.1391299509 51.0093951431, -114.1386254072 51.0093426299, -114.1381444188 51.0092412531, -114.1378990817 51.0091310098, -114.1376892058 51.0089460381, -114.1375825463 51.008693384, -114.1376141532 51.0085089194))",312.683687532,18000
2017,BERKSHIRE1A,"MULTILINESTRING ((-114.0846730957 51.1357912451, -114.0829284963 51.1367095802, -114.0820324651 51.1373893362, -114.0816322715 51.1381623264))",347.862865765,19000
2017,24STSE2,"MULTILINESTRING ((-114.0016697889 50.9634255249, -114.0016697622 50.9643090751, -114.0016697139 50.9659014501, -114.0016667884 50.9674937439, -114.0016650418 50.968060056, -114.0016620683 50.9686380217, -114.0016590802 50.9695259753, -114.0016539721 50.9710168716, -114.0016567996 50.97145377, -114.0016596272 50.9718906693, -114.0016624549 50.9723275676, -114.0016652826 50.972764466, -114.0015716386 50.9736989903, -114.0015276691 50.9739200781, -114.0014721923 50.9740833676, -114.0014058921 50.9742527226, -114.0013456163 50.9743783115, -114.0012762993 50.9744924832, -114.0011768432 50.9746504214, -114.0010954678 50.9747683995, -114.0010210356 50.9748480277, -114.0009869676 50.9748844746, -114.0008603833 50.9750138691, -114.0004336989 50.9754103791, -114.0002710034 50.9755494381, -114.0001504442 50.9756671773, -114.0000619062 50.9757646992, -113.9999997423 50.9758348667, -113.9999036695 50.9759181162, -113.9997925267 50.9759870951, -113.9996568945 50.9760501261, -113.9995570532 50.9760917514, -113.9994986578 50.9761143948))",1456.13269172,5000
2017,CENTRE9,"MULTILINESTRING ((-114.0626846601 51.0502826187, -114.0626242302 51.0512267708, -114.0625899825 51.0517164325, -114.0625273152 51.0533310174, -114.0624972642 51.0539691445, -114.0624920722 51.0540930544, -114.0624608059 51.0547446037, -114.0624463824 51.0550553086, -114.0624388222 51.055243872, -114.0624312709 51.0556150992, -114.0624200174 51.0559965776, -114.062411331 51.0565178545, -114.0624164811 51.0568568522, -114.062428041 51.0570892373, -114.0624481011 51.0576449573, -114.0624655248 51.0579848616, -114.0624868526 51.0586636401, -114.062501085 51.0587761388, -114.0625341466 51.0588776203, -114.0625353444 51.0597721158, -114.0625322253 51.0606664138, -114.0625291172 51.0615573504, -114.0625259891 51.0624546535, -114.0625228736 51.0633476341))",1453.96746485,21000
2017,ANDERSON7,"MULTILINESTRING ((-114.0599571991 50.9490467577, -114.0582810281 50.9486604074, -114.0576590224 50.9485240951, -114.0571883219 50.948424137, -114.0566744212 50.9483363424, -114.0562241351 50.948279058, -114.0557438988 50.9482307114, -114.0551388086 50.94817635, -114.0543867406 50.9481284908, -114.0538201127 50.948113573, -114.0457353855 50.9481010302, -114.0447683943 50.9481034608, -114.0434830946 50.9481060626, -114.0427080874 50.9481042162, -114.0420833945 50.9481026801, -114.0418885147 50.9481027501))",1284.72573585,49000
2017,TUSCANYWYNW1A,"MULTILINESTRING ((-114.2501348846 51.1291138309, -114.2514245964 51.1306853501, -114.2525438843 51.1319557794, -114.2531569462 51.1322632195, -114.2538518993 51.1324120321, -114.2574604113 51.1324259063))",717.151574396,6000
2017,18STSE1C,"MULTILINESTRING ((-114.0156537917 50.9729113155, -114.01567708 50.973087792, -114.0156771565 50.9733152045, -114.0156773749 50.9739383615, -114.0156854471 50.9747546336, -114.0157072192 50.9751819826, -114.0157130428 50.9753627036, -114.0157130983 50.9755270838, -114.0157074052 50.9756491989, -114.0156992383 50.9757823953))",319.484842022,26000
2017,CRWFTWY1,"MULTILINESTRING ((-114.2001634529 51.1248315653, -114.2000320663 51.1248205477, -114.1999174125 51.1248105917, -114.1997615132 51.1247871696, -114.1995912667 51.1247592607, -114.1994998644 51.1247424973, -114.1994604334 51.124734669, -114.1994317476 51.1247268223, -114.1993797474 51.1247111198, -114.199324161 51.1246942952, -114.1992757324 51.1246763301, -114.1992181221 51.1246548892, -114.1991005401 51.1246073239, -114.1989909512 51.1245558453, -114.1988980324 51.1245194372, -114.1987138312 51.1244407001, -114.198598349 51.1243931802, -114.1984729682 51.1243415293, -114.1983673318 51.1242856951, -114.1983048448 51.1242510867))",147.882992517,23000
2017,SHGNPPI4,"MULTILINESTRING ((-114.1495693089 51.097266404, -114.1488897464 51.0977122333, -114.1485740353 51.0979221425, -114.1483788387 51.0980273913, -114.1482477991 51.0981088492, -114.1480478216 51.0982433083, -114.1477903391 51.0984369458, -114.1474955073 51.0986671431, -114.1472760795 51.0989035806, -114.1470520609 51.0991761098, -114.146777351 51.0995417352, -114.1465939903 51.0997433317, -114.1462912341 51.1000249837, -114.1459496035 51.1002831601, -114.1451141117 51.1008625044, -114.1450130054 51.1009340885, -114.1448463976 51.1010455042, -114.1446429568 51.1011969971, -114.1444830928 51.1013237339, -114.1443676562 51.1014241084, -114.1441033611 51.1016116763, -114.1437511922 51.1018523726, -114.1434367895 51.1020675484, -114.1432154597 51.1022174371, -114.1430306813 51.1023373003, -114.1429154871 51.1024218108, -114.142843336 51.1024742969, -114.1427216806 51.1025399432))",762.008362099,40000
